Symptom_id	Is_severe	Name
12521	0	Lung carcinoma cell type unspecified stage IV
110768	0	Lung consolidation
114270	0	Lung cyst
1109	0	Lung disorder
907221	0	Lung hernia
392948	0	Lung hyperinflation
114	0	Lung infection
291145	0	Lung infection pseudomonal
4635	0	Lung infiltration
96023	0	Lung lobectomy
21044	0	Lung neoplasm
626	0	Lung neoplasm malignant
25288	0	Lung neoplasm surgery
123747	0	Lung operation
587105	0	Lung squamous cell carcinoma metastatic
509621	0	Lung squamous cell carcinoma recurrent
347096	0	Lung squamous cell carcinoma stage III
6982	0	Lung transplant
416369	0	Lung transplant rejection
785785	0	Lung volume reduction surgery
730330	0	Lupus encephalitis
387915	0	Lupus hepatitis
63834	0	Lupus nephritis
482326	0	Lupus pancreatitis
654729	0	Lupus pleurisy
703508	0	Lupus pneumonitis
482322	0	Lupus vasculitis
17226	0	Lupus-like syndrome
748967	0	Luteal phase deficiency
6766	0	Lyme disease
222390	0	Lymph gland infection
791460	0	Lymph node abscess
684382	0	Lymph node calcification
363233	0	Lymph node haemorrhage
14979	0	Lymph node pain
278412	0	Lymph node palpable
70683	0	Lymph node tuberculosis
65107	0	Lymphadenectomy
21124	0	Lymphadenitis
432494	0	Lymphadenitis bacterial
715	0	Lymphadenopathy
19135	0	Lymphadenopathy mediastinal
518020	0	Lymphangioleiomyomatosis
905450	0	Lymphangioma
522008	0	Lymphangiopathy
18761	0	Lymphangiosis carcinomatosa
243902	0	Lymphangitis
347829	0	Lymphatic disorder
486718	0	Lymphatic fistula
232826	0	Lymphocele
73499	0	Lymphocyte count abnormal
6527	0	Lymphocyte count decreased
22855	0	Lymphocyte count increased
120	0	Lymphocyte morphology abnormal
309728	0	Lymphocyte percentage decreased
387162	0	Lymphocyte percentage increased
224585	0	Lymphocyte stimulation test positive
332466	0	Lymphocyte transformation test positive
298070	0	Lymphocytic infiltration
294688	0	Lymphocytic leukaemia
49028	0	Lymphocytosis
817	0	Lymphoedema
472042	0	Lymphoid tissue hyperplasia
531818	0	Lymphoid tissue operation
633	0	Lymphoma
325232	0	Lymphoma transformation
397877	0	Lymphomatoid papulosis
4066	0	Lymphopenia
510458	0	Lymphoplasmacytoid lymphoma/immunocytoma
63763	0	Lymphoproliferative disorder
340607	0	Lymphostasis
22137	0	Macrocephaly
22781	0	Macrocytosis
63184	0	Macroglossia
857856	0	Macrognathia
246293	0	Macrosomia
279421	0	Macular cyst
447	0	Macular degeneration
133580	0	Macular detachment
4643	0	Macular fibrosis
120112	0	Macular hole
673242	0	Macular ischaemia
7451	0	Macular oedema
883349	0	Macular pigmentation
914732	0	Macular rupture
130086	0	Macular scar
78416	0	Macule
16349	0	Maculopathy
5886	0	Madarosis
228855	0	Magnesium deficiency
246567	0	Magnesium metabolism disorder
11035	0	Major depression
14807	0	Malabsorption
43451	0	Malabsorption from administration site
82225	0	Malabsorption from application site
12759	0	Malabsorption from injection site
78	0	Malaise
19210	0	Malaria
7342	0	Malassezia infection
254169	0	Male genital atrophy
45364	0	Male genital examination abnormal
62728	0	Male orgasmic disorder
216879	0	Male sexual dysfunction
770463	0	Malignant anorectal neoplasm
68970	0	Malignant ascites
297773	0	Malignant breast lump removal
51899	0	Malignant dysphagia
717794	0	Malignant fibrous histiocytoma
553203	0	Malignant glioma
744657	0	Malignant histiocytosis
32926	0	Malignant hypertension
666855	0	Malignant lymphoid neoplasm
856841	0	Malignant mast cell neoplasm
543	0	Malignant melanoma
29975	0	Malignant melanoma in situ
690890	0	Malignant melanoma stage I
526117	0	Malignant melanoma stage III
893166	0	Malignant neoplasm of eye
362046	0	Malignant neoplasm of eyelid
231004	0	Malignant neoplasm of unknown primary site
1447	0	Malignant neoplasm progression
233927	0	Malignant nervous system neoplasm
667133	0	Malignant oligodendroglioma
462100	0	Malignant palate neoplasm
338562	0	Malignant peritoneal neoplasm
282	0	Malignant pleural effusion
889910	0	Malignant transformation
814269	0	Malignant urinary tract neoplasm
8788	0	Mallory-Weiss syndrome
13063	0	Malnutrition
408295	0	Malocclusion
705850	0	Mammary duct ectasia
315011	0	Mammogram
343212	0	Mammogram abnormal
112470	0	Mammoplasty
593276	0	Mandibulofacial dysostosis
9528	0	Mania
71580	0	Mantle cell lymphoma
507078	0	Marasmus
32051	0	Marital problem
285499	0	Marrow hyperplasia
221731	0	Masked facies
11184	0	Mass
101315	0	Mass excision
364999	0	Mast cell activation syndrome
75727	0	Mastectomy
29123	0	Mastication disorder
25141	0	Mastitis
230361	0	Mastitis bacterial
334856	0	Mastocytosis
793004	0	Mastoid disorder
132723	0	Mastoid operation
321523	0	Mastoiditis
639293	0	Mastoptosis
471032	0	Maternal condition affecting foetus
704326	0	Maternal death affecting foetus
641986	0	Maternal death during childbirth
8241	0	Maternal drugs affecting foetus
5251	0	Maternal exposure before pregnancy
32544	0	Maternal exposure during delivery
92	0	Maternal exposure during pregnancy
77119	0	Maternal exposure timing unspecified
306854	0	Matrix metalloproteinase-3 increased
8787	0	Maxillofacial operation
128808	0	Maxillonasal dysplasia
750223	0	May-Thurner syndrome
250774	0	Mean arterial pressure decreased
49116	0	Mean cell haemoglobin concentration decreased
552822	0	Mean cell haemoglobin concentration increased
49115	0	Mean cell haemoglobin decreased
62926	0	Mean cell haemoglobin increased
573662	0	Mean cell volume abnormal
37777	0	Mean cell volume decreased
37699	0	Mean cell volume increased
576901	0	Mean platelet volume abnormal
133838	0	Mean platelet volume decreased
111616	0	Measles
101758	0	Measles antibody positive
311838	0	Mechanical ileus
88214	0	Mechanical urticaria
7317	0	Mechanical ventilation
236977	0	Mechanical ventilation complication
238811	0	Meconium abnormal
104171	0	Meconium aspiration syndrome
233734	0	Meconium in amniotic fluid
284510	0	Meconium peritonitis
770126	0	Meconium stain
286623	0	Medial tibial stress syndrome
558338	0	Mediastinal abscess
122566	0	Mediastinal disorder
512588	0	Mediastinal haematoma
218240	0	Mediastinal haemorrhage
347104	0	Mediastinal mass
527683	0	Mediastinal shift
66391	0	Mediastinitis
645336	0	Mediastinum neoplasm
263448	0	Medical device change
2706	0	Medical device complication
1126	0	Medical device discomfort
30900	0	Medical device implantation
14951	0	Medical device pain
85440	0	Medical device removal
430139	0	Medical device site abscess
430569	0	Medical device site bruise
415781	0	Medical device site calcification
34060	0	Medical device site cellulitis
105680	0	Medical device site discharge
461239	0	Medical device site discolouration
375705	0	Medical device site discomfort
62313	0	Medical device site erosion
105683	0	Medical device site erythema
458584	0	Medical device site exfoliation
398030	0	Medical device site fibrosis
89769	0	Medical device site granuloma
413081	0	Medical device site haemorrhage
34064	0	Medical device site infection
491180	0	Medical device site irritation
328740	0	Medical device site oedema
14118	0	Medical device site pain
342700	0	Medical device site reaction
461237	0	Medical device site scar
126845	0	Medical device site swelling
1643	0	Medical diet
260588	0	Medical induction of coma
828578	0	Medical observation
617086	0	Medical observation abnormal
712930	0	Medication dilution
444	0	Medication error
698936	0	Medication monitoring error
17184	0	Medication overuse headache
1299	0	Medication residue present
7381	0	Medullary thyroid cancer
220714	0	Megacolon
708512	0	Megakaryocytes abnormal
531413	0	Meibomian gland dysfunction
580602	0	Meibomianitis
880269	0	Meige^s syndrome
8119	0	Melaena
1391	0	Melanocytic naevus
706058	0	Melanoderma
7724	0	Melanoma recurrent
819218	0	Melanosis coli
520391	0	MELAS syndrome
483	0	Memory impairment
760016	0	Mendelson^s syndrome
11280	0	Meniere^s disease
247554	0	Meningeal disorder
103	0	Meningioma
421594	0	Meningioma benign
82173	0	Meningism
156	0	Meningitis
1971	0	Meningitis aseptic
83378	0	Meningitis bacterial
345756	0	Meningitis chemical
46762	0	Meningitis cryptococcal
436782	0	Meningitis enterococcal
542236	0	Meningitis eosinophilic
247011	0	Meningitis fungal
38243	0	Meningitis listeria
619290	0	Meningitis meningococcal
325097	0	Meningitis neonatal
702409	0	Meningitis pneumococcal
756810	0	Meningitis staphylococcal
889	0	Meningitis tuberculous
104305	0	Meningitis viral
662295	0	Meningocele
846983	0	Meningococcal bacteraemia
612976	0	Meningococcal sepsis
500631	0	Meningoencephalitis amoebic
25380	0	Meningoencephalitis herpetic
869699	0	Meningoencephalitis viral
418528	0	Meningomyelocele
256015	0	Meningorrhagia
519416	0	Meniscal degeneration
13194	0	Meniscus injury
18675	0	Meniscus operation
287543	0	Meniscus removal
38398	0	Menometrorrhagia
49104	0	Menopausal disorder
7115	0	Menopausal symptoms
281	0	Menopause
11	0	Menorrhagia
38534	0	Menstrual cycle management
394216	0	Menstrual discomfort
13891	0	Menstrual disorder
49	0	Menstruation delayed
96	0	Menstruation irregular
76704	0	Menstruation normal
16005	0	Mental disability
12	0	Mental disorder
587975	0	Mental disorder due to a general medical condition
399308	0	Mental fatigue
30	0	Mental impairment
23756	0	Mental retardation
671	0	Mental status changes
336151	0	Mentally late developer
775242	0	Meralgia paraesthetica
250470	0	Merycism
531904	0	Mesangioproliferative glomerulonephritis
531234	0	Mesenteric arterial occlusion
810790	0	Mesenteric arteriosclerosis
79674	0	Mesenteric artery embolism
234826	0	Mesenteric artery thrombosis
108969	0	Mesenteric haematoma
489732	0	Mesenteric haemorrhage
218958	0	Mesenteric neoplasm
118593	0	Mesenteric panniculitis
76934	0	Mesenteric vascular insufficiency
853838	0	Mesenteric vascular occlusion
130332	0	Mesenteric vein thrombosis
522535	0	Mesoblastic nephroma
283971	0	Mesothelioma
1278	0	Metabolic acidosis
13082	0	Metabolic alkalosis
13081	0	Metabolic cardiomyopathy
25185	0	Metabolic disorder
18383	0	Metabolic encephalopathy
404766	0	Metabolic function test abnormal
846580	0	Metabolic myopathy
7997	0	Metabolic syndrome
45	0	Metal poisoning
25522	0	Metamorphopsia
79880	0	Metaplasia
396070	0	Metaplastic breast carcinoma
70936	0	Metapneumovirus infection
56299	0	Metastases to abdominal cavity
1161	0	Metastases to abdominal wall
13226	0	Metastases to adrenals
280294	0	Metastases to bladder
13064	0	Metastases to bone
275180	0	Metastases to bone marrow
253673	0	Metastases to breast
1008	0	Metastases to central nervous system
289205	0	Metastases to chest wall
788739	0	Metastases to eye
638800	0	Metastases to gallbladder
253669	0	Metastases to gastrointestinal tract
96197	0	Metastases to heart
115985	0	Metastases to kidney
748835	0	Metastases to large intestine
705263	0	Metastases to larynx
1172	0	Metastases to liver
7865	0	Metastases to lung
1432	0	Metastases to lymph nodes
14766	0	Metastases to meninges
726720	0	Metastases to mouth
45873	0	Metastases to muscle
382754	0	Metastases to nasal sinuses
51053	0	Metastases to neck
615463	0	Metastases to ovary
515	0	Metastases to pancreas
34517	0	Metastases to pelvis
27096	0	Metastases to peritoneum
20190	0	Metastases to pleura
38887	0	Metastases to prostate
627395	0	Metastases to rectum
107452	0	Metastases to reproductive organ
287219	0	Metastases to retroperitoneum
722128	0	Metastases to salivary gland
58040	0	Metastases to skin
722127	0	Metastases to small intestine
36513	0	Metastases to soft tissue
12772	0	Metastases to spine
63774	0	Metastases to spleen
129268	0	Metastases to stomach
802563	0	Metastases to testicle
58039	0	Metastases to the mediastinum
348412	0	Metastases to thorax
627409	0	Metastases to thyroid
38888	0	Metastases to urinary tract
814339	0	Metastases to uterus
711	0	Metastasis
522074	0	Metastatic carcinoid tumour
38886	0	Metastatic carcinoma of the bladder
331525	0	Metastatic gastric cancer
26896	0	Metastatic lymphoma
58047	0	Metastatic malignant melanoma
14278	0	Metastatic neoplasm
99064	0	Metastatic pain
478	0	Metastatic renal cell carcinoma
371475	0	Metastatic squamous cell carcinoma
232537	0	Metastatic uterine cancer
783173	0	Metatarsalgia
30689	0	Methaemoglobinaemia
788629	0	Methylenetetrahydrofolate reductase gene mutation
2296	0	Metrorrhagia
11450	0	Microalbuminuria
230933	0	Microangiopathic haemolytic anaemia
66970	0	Microangiopathy
260737	0	Microcephaly
560942	0	Micrococcus test positive
77	0	Microcytic anaemia
674789	0	Microcytosis
37101	0	Microembolism
342924	0	Microencephaly
609525	0	Microgenia
411463	0	Micrognathia
888383	0	Microlithiasis
277739	0	Micropenis
214356	0	Microphthalmos
339083	0	Microscopic polyangiitis
220940	0	Microsporidia infection
568084	0	Microstomia
214364	0	Microtia
78949	0	Microvascular coronary artery disease
5566	0	Micturition disorder
20875	0	Micturition frequency decreased
1031	0	Micturition urgency
24905	0	Middle ear effusion
897611	0	Middle ear inflammation
5216	0	Middle insomnia
2076	0	Migraine
15760	0	Migraine with aura
29007	0	Migraine without aura
752862	0	Migrainous infarction
42810	0	Mild mental retardation
71156	0	Milia
5955	0	Miliaria
96031	0	Milk allergy
632840	0	Milk-alkali syndrome
424943	0	Miller Fisher syndrome
222222	0	Mineral deficiency
99434	0	Mineral metabolism disorder
382736	0	Mineral supplementation
745137	0	Mini mental status examination abnormal
330845	0	Minimum inhibitory concentration
10607	0	Miosis
17487	0	Mitochondrial cytopathy
567299	0	Mitochondrial encephalomyopathy
750582	0	Mitochondrial myopathy
25652	0	Mitochondrial toxicity
238005	0	Mitral valve atresia
280724	0	Mitral valve calcification
224247	0	Mitral valve disease
492322	0	Mitral valve disease mixed
7589	0	Mitral valve incompetence
12095	0	Mitral valve prolapse
409357	0	Mitral valve repair
48152	0	Mitral valve replacement
769141	0	Mitral valve sclerosis
291294	0	Mitral valve stenosis
233434	0	Mixed connective tissue disease
804267	0	Mixed deafness
819331	0	Mixed delusion
240090	0	Mixed dementia
378671	0	Mixed incontinence
211	0	Mixed liver injury
39765	0	Moaning
1368	0	Mobility decreased
247981	0	Mole excision
280699	0	Molluscum contagiosum
415568	0	Monarthritis
373694	0	Monoclonal B-cell lymphocytosis
233911	0	Monoclonal gammopathy
22090	0	Monoclonal immunoglobulin present
576900	0	Monocyte count abnormal
133584	0	Monocyte count decreased
32675	0	Monocyte count increased
90345	0	Monocyte morphology abnormal
704848	0	Monocyte percentage decreased
133852	0	Monocyte percentage increased
268827	0	Monocytopenia
62310	0	Monocytosis
277056	0	Mononeuritis
633976	0	Mononeuropathy
330916	0	Mononeuropathy multiplex
32875	0	Mononucleosis syndrome
2131	0	Monoparesis
2042	0	Monoplegia
2649	0	Mood altered
99891	0	Mood disorder due to a general medical condition
2826	0	Mood swings
267815	0	Moraxella infection
560943	0	Moraxella test positive
32098	0	Morbid thoughts
109721	0	Morganella infection
380016	0	Morose
275237	0	Morphoea
72129	0	Morton^s neuralgia
53470	0	Motion sickness
5068	0	Motor developmental delay
11220	0	Motor dysfunction
250359	0	Motor neurone disease
545514	0	Mountain sickness acute
556312	0	Mouth breathing
1536	0	Mouth haemorrhage
50761	0	Mouth injury
5424	0	Mouth swelling
1048	0	Mouth ulceration
4516	0	Movement disorder
88563	0	Moyamoya disease
259884	0	Mucinous adenocarcinoma of appendix
122928	0	Mucocutaneous haemorrhage
746962	0	Mucocutaneous leishmaniasis
916024	0	Mucocutaneous rash
855047	0	Mucocutaneous ulceration
893028	0	Mucoepidermoid carcinoma
853528	0	Mucopolysaccharidosis
19518	0	Mucormycosis
136120	0	Mucosal discolouration
26127	0	Mucosal dryness
62279	0	Mucosal erosion
411010	0	Mucosal exfoliation
102776	0	Mucosal haemorrhage
459503	0	Mucosal hyperaemia
110791	0	Mucosal induration
224760	0	Mucosal infection
8195	0	Mucosal inflammation
420869	0	Mucosal necrosis
30242	0	Mucosal pigmentation
250259	0	Mucosal toxicity
48127	0	Mucosal ulceration
41918	0	Mucous membrane disorder
25107	0	Mucous stools
61900	0	Multi-organ disorder
37110	0	Multi-organ failure
836522	0	Multi-vitamin deficiency
86466	0	Multifocal motor neuropathy
15989	0	Multimorbidity
13109	0	Multiple allergies
56569	0	Multiple chemical sensitivity
416396	0	Multiple congenital abnormalities
273607	0	Multiple drug therapy
464963	0	Multiple endocrine neoplasia Type 1
1846	0	Multiple fractures
77132	0	Multiple injuries
251076	0	Multiple pregnancy
3066	0	Multiple sclerosis
1329	0	Multiple sclerosis relapse
561046	0	Multiple system atrophy
3232	0	Multiple use of single-use product
309451	0	Multiple-drug resistance
554593	0	Mumps
73082	0	Munchausen^s syndrome
104483	0	Muscle abscess
3037	0	Muscle atrophy
50735	0	Muscle contractions involuntary
1063	0	Muscle contracture
593247	0	Muscle contusion
9094	0	Muscle disorder
70457	0	Muscle enzyme increased
6805	0	Muscle fatigue
696358	0	Muscle fibrosis
593923	0	Muscle graft
14003	0	Muscle haemorrhage
312966	0	Muscle hypertrophy
4558	0	Muscle injury
86692	0	Muscle mass
265165	0	Muscle necrosis
316186	0	Muscle neoplasm
551005	0	Muscle oedema
873583	0	Muscle relaxant drug level below therapeutic
3648	0	Muscle rigidity
23140	0	Muscle rupture
500	0	Muscle spasms
2348	0	Muscle spasticity
3376	0	Muscle strain
58426	0	Muscle swelling
1409	0	Muscle tightness
122091	0	Muscle tone disorder
169	0	Muscle twitching
268876	0	Muscular dystrophy
2047	0	Muscular weakness
837848	0	Musculocutaneous nerve injury
338	0	Musculoskeletal chest pain
326642	0	Musculoskeletal deformity
3120	0	Musculoskeletal discomfort
323	0	Musculoskeletal disorder
46346	0	Musculoskeletal injury
497	0	Musculoskeletal pain
492	0	Musculoskeletal stiffness
420468	0	Mutagenic effect
35850	0	Mutism
389	0	Myalgia
734353	0	Myalgia intercostal
15523	0	Myasthenia gravis
288547	0	Myasthenia gravis crisis
268884	0	Myasthenic syndrome
300979	0	Mycetoma mycotic
47619	0	Mycobacterial infection
219906	0	Mycobacterial peritonitis
702749	0	Mycobacterium abscessus infection
134661	0	Mycobacterium avium complex infection
283200	0	Mycobacterium chelonae infection
275136	0	Mycobacterium fortuitum infection
684460	0	Mycobacterium kansasii infection
607588	0	Mycobacterium marinum infection
322191	0	Mycobacterium test positive
39303	0	Mycobacterium tuberculosis complex test positive
264991	0	Mycobacterium ulcerans infection
56008	0	Mycoplasma infection
722263	0	Mycoplasma test positive
220738	0	Mycosis fungoides
69286	0	Mycosis fungoides stage I
675242	0	Mycosis fungoides stage III
600386	0	Mycotic allergy
558335	0	Mycotic aneurysm
270444	0	Mycotic endophthalmitis
553	0	Mydriasis
40478	0	Myelitis
3937	0	Myelitis transverse
843568	0	Myeloblast count increased
821086	0	Myeloblast percentage increased
475674	0	Myelocyte count decreased
303699	0	Myelocytosis
22345	0	Myelodysplastic syndrome
348084	0	Myelodysplastic syndrome transformation
6845	0	Myelofibrosis
21903	0	Myeloid leukaemia
375167	0	Myeloma cast nephropathy
450215	0	Myelopathy
69632	0	Myeloproliferative disorder
729189	0	Myocardiac abscess
371615	0	Myocardial calcification
605582	0	Myocardial depression
353566	0	Myocardial fibrosis
608726	0	Myocardial haemorrhage
43	0	Myocardial infarction
4081	0	Myocardial ischaemia
588764	0	Myocardial necrosis
34495	0	Myocardial necrosis marker increased
37584	0	Myocardial oedema
385189	0	Myocardial rupture
258230	0	Myocardial strain
503782	0	Myocardial stunning
25366	0	Myocarditis
703340	0	Myocarditis bacterial
124374	0	Myocarditis infectious
426620	0	Myocarditis post infection
116120	0	Myoclonic epilepsy
8263	0	Myoclonic epilepsy and ragged-red fibres
6635	0	Myoclonus
305977	0	Myofascial pain syndrome
113536	0	Myofascial spasm
326575	0	Myoglobin blood decreased
13754	0	Myoglobin blood increased
777639	0	Myoglobin blood present
876714	0	Myoglobin urine
13752	0	Myoglobin urine present
346624	0	Myoglobinaemia
349195	0	Myoglobinuria
318021	0	Myokymia
795275	0	Myolipoma
38393	0	Myomectomy
46308	0	Myopathy
85395	0	Myopathy toxic
12943	0	Myopia
23863	0	Myosclerosis
17210	0	Myositis
673530	0	Myositis ossificans
17354	0	Myotonia
109446	0	Myotonic dystrophy
227410	0	Myringitis
45979	0	Myxoedema
115414	0	Myxoedema coma
866683	0	N-telopeptide urine increased
910758	0	N-terminal prohormone brain natriuretic peptide abnormal
88323	0	N-terminal prohormone brain natriuretic peptide increased
853755	0	Naevus flammeus
95682	0	Naevus haemorrhage
760654	0	Nail atrophy
73118	0	Nail avulsion
129812	0	Nail bed bleeding
253778	0	Nail bed disorder
136648	0	Nail bed infection
267821	0	Nail bed infection bacterial
464858	0	Nail bed inflammation
305251	0	Nail bed tenderness
1520	0	Nail discolouration
246180	0	Nail discomfort
1598	0	Nail disorder
299112	0	Nail dystrophy
19321	0	Nail growth abnormal
222612	0	Nail infection
18592	0	Nail injury
85968	0	Nail operation
115513	0	Nail picking
54381	0	Nail pigmentation
313685	0	Nail pitting
335528	0	Nail psoriasis
473741	0	Nail pterygium
117227	0	Nail ridging
576549	0	Nail toxicity
740005	0	Nail-patella syndrome
894560	0	Narcissistic personality disorder
55963	0	Narcolepsy
907665	0	Narrow anterior chamber angle
578475	0	Nasal abscess
551056	0	Nasal cavity cancer
233518	0	Nasal cavity mass
180	0	Nasal congestion
858934	0	Nasal cyst
60727	0	Nasal discharge discolouration
12329	0	Nasal discomfort
7664	0	Nasal disorder
16605	0	Nasal dryness
250640	0	Nasal flaring
449211	0	Nasal herpes
41826	0	Nasal inflammation
355447	0	Nasal mucosal disorder
75451	0	Nasal mucosal ulcer
766082	0	Nasal neoplasm
30168	0	Nasal obstruction
117658	0	Nasal odour
43170	0	Nasal oedema
10349	0	Nasal operation
2447	0	Nasal polyps
23441	0	Nasal pruritus
210690	0	Nasal septal operation
44601	0	Nasal septum deviation
298609	0	Nasal septum disorder
102813	0	Nasal septum perforation
298610	0	Nasal septum ulceration
765013	0	Nasal sinus cancer
65313	0	Nasal turbinate abnormality
797010	0	Nasal turbinate hypertrophy
78887	0	Nasal ulcer
664351	0	Nasopharyngeal cancer
848568	0	Nasopharyngeal surgery
73	0	Nasopharyngitis
308496	0	Natural killer cell count increased
47688	0	Natural killer T cell count decreased
126	0	Nausea
103893	0	Near drowning
46984	0	Neck deformity
25730	0	Neck injury
12053	0	Neck mass
498	0	Neck pain
21455	0	Neck surgery
35413	0	Necrobiosis lipoidica diabeticorum
108428	0	Necrolytic migratory erythema
712	0	Necrosis
72601	0	Necrosis ischaemic
38611	0	Necrotising colitis
6946	0	Necrotising fasciitis
595195	0	Necrotising fasciitis staphylococcal
476761	0	Necrotising fasciitis streptococcal
285618	0	Necrotising myositis
700903	0	Necrotising oesophagitis
321514	0	Necrotising retinitis
531122	0	Necrotising scleritis
914826	0	Necrotising ulcerative periodontitis
7862	0	Needle issue
42003	0	Needle track marks
8457	0	Negative thoughts
236136	0	Negativism
92095	0	Neglect of personal appearance
661359	0	Neisseria infection
900240	0	Neisseria test positive
268389	0	Neonatal anuria
27194	0	Neonatal asphyxia
283299	0	Neonatal aspiration
230238	0	Neonatal behavioural syndrome
657804	0	Neonatal candida infection
443394	0	Neonatal cardiac failure
525690	0	Neonatal cholestasis
292681	0	Neonatal diabetes mellitus
243607	0	Neonatal disorder
323195	0	Neonatal hepatomegaly
238812	0	Neonatal hyponatraemia
264814	0	Neonatal hypotension
6891	0	Neonatal hypoxia
219735	0	Neonatal infection
346588	0	Neonatal respiratory acidosis
676710	0	Neonatal respiratory arrest
263372	0	Neonatal respiratory depression
39727	0	Neonatal respiratory distress syndrome
306272	0	Neonatal respiratory failure
820373	0	Neonatal tachycardia
214759	0	Neonatal tachypnoea
7259	0	Neoplasm
716	0	Neoplasm malignant
825175	0	Neoplasm of orbit
300054	0	Neoplasm of thymus
1655	0	Neoplasm progression
60014	0	Neoplasm prostate
4256	0	Neoplasm recurrence
60407	0	Neoplasm skin
444486	0	Neoplasm swelling
7044	0	Neovascular age-related macular degeneration
472259	0	Neovascularisation
13245	0	Nephrectomy
28552	0	Nephritic syndrome
25134	0	Nephritis
281148	0	Nephritis allergic
356430	0	Nephritis autoimmune
608048	0	Nephroangiosclerosis
321828	0	Nephrocalcinosis
24733	0	Nephrogenic anaemia
65600	0	Nephrogenic diabetes insipidus
19907	0	Nephrogenic systemic fibrosis
1151	0	Nephrolithiasis
16200	0	Nephropathy
5006	0	Nephropathy toxic
313861	0	Nephrosclerosis
45458	0	Nephrostomy
6041	0	Nephrotic syndrome
404285	0	Nerve block
6806	0	Nerve compression
754187	0	Nerve conduction studies
21352	0	Nerve conduction studies abnormal
389392	0	Nerve degeneration
541839	0	Nerve graft
9035	0	Nerve injury
28692	0	Nerve root compression
831766	0	Nerve root injury sacral
320	0	Nervous system disorder
651329	0	Nervous system neoplasm
648	0	Nervousness
442589	0	Neural tube defect
4301	0	Neuralgia
495319	0	Neuralgic amyotrophy
135938	0	Neuritis
31174	0	Neuroblastoma
652985	0	Neuroborreliosis
106601	0	Neurocysticercosis
325782	0	Neurodegenerative disorder
7569	0	Neurodermatitis
462737	0	Neurodevelopmental disorder
135555	0	Neuroendocrine carcinoma
65108	0	Neuroendocrine carcinoma of the skin
355684	0	Neuroendocrine tumour
60079	0	Neurofibroma
828975	0	Neurofibromatosis
36322	0	Neurogenic bladder
732513	0	Neurogenic bowel
680560	0	Neurogenic shock
3032	0	Neuroleptic malignant syndrome
265352	0	Neurologic neglect syndrome
409268	0	Neurological complication associated with device
10722	0	Neurological decompensation
222342	0	Neurological examination abnormal
796539	0	Neurological infection
6874	0	Neurological symptom
714650	0	Neurolysis
288214	0	Neuroma
392991	0	Neuromuscular block prolonged
475596	0	Neuromuscular blockade
724094	0	Neuromuscular blocking therapy
335124	0	Neuromuscular toxicity
213261	0	Neuromyelitis optica
249421	0	Neuromyopathy
907563	0	Neuromyotonia
927992	0	Neurone-specific enolase increased
243021	0	Neuropathic arthropathy
697265	0	Neuropathic ulcer
490	0	Neuropathy peripheral
242292	0	Neuropsychiatric lupus
283508	0	Neuropsychiatric syndrome
26226	0	Neurosensory hypoacusis
25365	0	Neurosis
761433	0	Neurostimulator implantation
552197	0	Neurosurgery
32991	0	Neurosyphilis
22074	0	Neurotoxicity
35528	0	Neutralising antibodies
220134	0	Neutralising antibodies positive
197	0	Neutropenia
860682	0	Neutropenia neonatal
310882	0	Neutropenic colitis
480432	0	Neutropenic infection
43427	0	Neutropenic sepsis
549916	0	Neutrophil count
67284	0	Neutrophil count abnormal
86	0	Neutrophil count decreased
1349	0	Neutrophil count increased
8817	0	Neutrophil morphology abnormal
711658	0	Neutrophil Pelger-Huet anomaly present
48138	0	Neutrophil percentage decreased
80250	0	Neutrophil percentage increased
793472	0	Neutrophil toxic granulation present
26114	0	Neutrophilia
84799	0	Neutrophilic dermatosis
544405	0	Neutrophilic panniculitis
518218	0	Nicotinamide decreased
4865	0	Nicotine dependence
432460	0	Niemann-Pick disease
106627	0	Night blindness
280	0	Night sweats
1605	0	Nightmare
495151	0	Nikolsky^s sign
4954	0	Nipple disorder
319594	0	Nipple exudate bloody
409888	0	Nipple inflammation
419901	0	Nipple oedema
12825	0	Nipple pain
3041	0	Nipple swelling
398840	0	Nitrate compound therapy
397422	0	Nitrite urine present
720	0	No adverse event
7555	0	No reaction on previous exposure to drug
1372	0	No therapeutic response
858407	0	Nocardia sepsis
333355	0	Nocardiosis
7149	0	Nocturia
130697	0	Nocturnal dyspnoea
18254	0	Nodal arrhythmia
334571	0	Nodal marginal zone B-cell lymphoma
572919	0	Nodal osteoarthritis
81952	0	Nodal rhythm
576258	0	Nodular melanoma
53599	0	Nodular regenerative hyperplasia
16186	0	Nodule
59386	0	Non-alcoholic steatohepatitis
6715	0	Non-cardiac chest pain
1439	0	Non-cardiogenic pulmonary oedema
751838	0	Non-consummation
503996	0	Non-high-density lipoprotein cholesterol increased
68313	0	Non-Hodgkin^s lymphoma
464160	0	Non-Hodgkin^s lymphoma recurrent
829023	0	Non-immune heparin associated thrombocytopenia
97066	0	Non-infectious endophthalmitis
26597	0	Non-small cell lung cancer
108132	0	Non-small cell lung cancer metastatic
17912	0	Non-small cell lung cancer stage IIIA
106831	0	Non-small cell lung cancer stage IV
224675	0	Noninfectious peritonitis
648400	0	Noninfective bronchitis
19847	0	Noninfective conjunctivitis
68253	0	Noninfective encephalitis
33335	0	Noninfective gingivitis
868551	0	Noninfective retinitis
7209	0	Noninfective sialoadenitis
